SeriesId,Year,Period,Label,Value,Race,Gender
LEU0254875200,2019,A01,2019 Annual,493,Hispanic or Latino,Women
LEU0254875200,2020,A01,2020 Annual,511,Hispanic or Latino,Women
LEU0254875200,2021,A01,2021 Annual,544,Hispanic or Latino,Women
LEU0254875200,2022,A01,2022 Annual,588,Hispanic or Latino,Women
LEU0254875200,2023,A01,2023 Annual,615,Hispanic or Latino,Women
LEU0254877000,2000,A01,2000 Annual,378,Hispanic or Latino,Women
LEU0254877000,2001,A01,2001 Annual,404,Hispanic or Latino,Women
LEU0254877000,2002,A01,2002 Annual,404,Hispanic or Latino,Women
LEU0254877000,2003,A01,2003 Annual,415,Hispanic or Latino,Women
LEU0254877000,2004,A01,2004 Annual,434,Hispanic or Latino,Women
LEU0254877000,2005,A01,2005 Annual,435,Hispanic or Latino,Women
LEU0254877000,2006,A01,2006 Annual,428,Hispanic or Latino,Women
LEU0254877000,2007,A01,2007 Annual,469,Hispanic or Latino,Women
LEU0254877000,2008,A01,2008 Annual,479,Hispanic or Latino,Women
LEU0254877000,2009,A01,2009 Annual,495,Hispanic or Latino,Women
LEU0254877000,2010,A01,2010 Annual,490,Hispanic or Latino,Women
LEU0254877000,2011,A01,2011 Annual,501,Hispanic or Latino,Women
LEU0254877000,2012,A01,2012 Annual,501,Hispanic or Latino,Women
LEU0254877000,2013,A01,2013 Annual,513,Hispanic or Latino,Women
LEU0254877000,2014,A01,2014 Annual,517,Hispanic or Latino,Women
LEU0254877000,2015,A01,2015 Annual,532,Hispanic or Latino,Women
LEU0254877000,2016,A01,2016 Annual,550,Hispanic or Latino,Women
LEU0254877000,2017,A01,2017 Annual,575,Hispanic or Latino,Women
LEU0254877000,2018,A01,2018 Annual,582,Hispanic or Latino,Women
LEU0254877000,2019,A01,2019 Annual,593,Hispanic or Latino,Women
LEU0254877000,2020,A01,2020 Annual,637,Hispanic or Latino,Women
LEU0254877000,2021,A01,2021 Annual,655,Hispanic or Latino,Women
LEU0254877000,2022,A01,2022 Annual,703,Hispanic or Latino,Women
LEU0254877000,2023,A01,2023 Annual,726,Hispanic or Latino,Women
LEU0254878800,2000,A01,2000 Annual,461,Hispanic or Latino,Women
LEU0254878800,2001,A01,2001 Annual,481,Hispanic or Latino,Women
LEU0254878800,2002,A01,2002 Annual,497,Hispanic or Latino,Women
LEU0254878800,2003,A01,2003 Annual,509,Hispanic or Latino,Women
LEU0254878800,2004,A01,2004 Annual,518,Hispanic or Latino,Women
LEU0254878800,2005,A01,2005 Annual,528,Hispanic or Latino,Women
LEU0254878800,2006,A01,2006 Annual,544,Hispanic or Latino,Women
LEU0254878800,2007,A01,2007 Annual,564,Hispanic or Latino,Women
LEU0254878800,2008,A01,2008 Annual,601,Hispanic or Latino,Women
LEU0254878800,2009,A01,2009 Annual,592,Hispanic or Latino,Women
LEU0254878800,2010,A01,2010 Annual,601,Hispanic or Latino,Women
LEU0254878800,2011,A01,2011 Annual,600,Hispanic or Latino,Women
LEU0254878800,2012,A01,2012 Annual,611,Hispanic or Latino,Women
LEU0254878800,2013,A01,2013 Annual,614,Hispanic or Latino,Women
LEU0254878800,2014,A01,2014 Annual,604,Hispanic or Latino,Women
LEU0254878800,2015,A01,2015 Annual,618,Hispanic or Latino,Women
LEU0254878800,2016,A01,2016 Annual,630,Hispanic or Latino,Women
LEU0254878800,2017,A01,2017 Annual,663,Hispanic or Latino,Women
LEU0254878800,2018,A01,2018 Annual,677,Hispanic or Latino,Women
LEU0254878800,2019,A01,2019 Annual,701,Hispanic or Latino,Women
LEU0254878800,2020,A01,2020 Annual,737,Hispanic or Latino,Women
LEU0254878800,2021,A01,2021 Annual,771,Hispanic or Latino,Women
LEU0254878800,2022,A01,2022 Annual,798,Hispanic or Latino,Women
LEU0254878800,2023,A01,2023 Annual,878,Hispanic or Latino,Women
LEU0254880600,2000,A01,2000 Annual,668,Hispanic or Latino,Women
LEU0254880600,2001,A01,2001 Annual,701,Hispanic or Latino,Women
LEU0254880600,2002,A01,2002 Annual,723,Hispanic or Latino,Women
LEU0254880600,2003,A01,2003 Annual,737,Hispanic or Latino,Women
LEU0254880600,2004,A01,2004 Annual,805,Hispanic or Latino,Women
LEU0254880600,2005,A01,2005 Annual,787,Hispanic or Latino,Women
LEU0254880600,2006,A01,2006 Annual,773,Hispanic or Latino,Women
LEU0254880600,2007,A01,2007 Annual,848,Hispanic or Latino,Women
LEU0254880600,2008,A01,2008 Annual,852,Hispanic or Latino,Women
LEU0254880600,2009,A01,2009 Annual,884,Hispanic or Latino,Women
LEU0254880600,2010,A01,2010 Annual,849,Hispanic or Latino,Women
LEU0254880600,2011,A01,2011 Annual,922,Hispanic or Latino,Women
LEU0254880600,2012,A01,2012 Annual,902,Hispanic or Latino,Women
LEU0254880600,2013,A01,2013 Annual,908,Hispanic or Latino,Women
LEU0254880600,2014,A01,2014 Annual,907,Hispanic or Latino,Women
LEU0254880600,2015,A01,2015 Annual,958,Hispanic or Latino,Women
LEU0254880600,2016,A01,2016 Annual,988,Hispanic or Latino,Women
LEU0254880600,2017,A01,2017 Annual,992,Hispanic or Latino,Women
LEU0254880600,2018,A01,2018 Annual,991,Hispanic or Latino,Women
LEU0254880600,2019,A01,2019 Annual,1044,Hispanic or Latino,Women
LEU0254880600,2020,A01,2020 Annual,1125,Hispanic or Latino,Women
LEU0254880600,2021,A01,2021 Annual,1164,Hispanic or Latino,Women
LEU0254880600,2022,A01,2022 Annual,1224,Hispanic or Latino,Women
LEU0254880600,2023,A01,2023 Annual,1259,Hispanic or Latino,Women
LEU0254882400,2000,A01,2000 Annual,631,Hispanic or Latino,Women
LEU0254882400,2001,A01,2001 Annual,662,Hispanic or Latino,Women
LEU0254882400,2002,A01,2002 Annual,678,Hispanic or Latino,Women
LEU0254882400,2003,A01,2003 Annual,694,Hispanic or Latino,Women
LEU0254882400,2004,A01,2004 Annual,755,Hispanic or Latino,Women
LEU0254882400,2005,A01,2005 Annual,744,Hispanic or Latino,Women
LEU0254882400,2006,A01,2006 Annual,735,Hispanic or Latino,Women
LEU0254882400,2007,A01,2007 Annual,795,Hispanic or Latino,Women
LEU0254882400,2008,A01,2008 Annual,802,Hispanic or Latino,Women
LEU0254882400,2009,A01,2009 Annual,806,Hispanic or Latino,Women
LEU0254882400,2010,A01,2010 Annual,771,Hispanic or Latino,Women
LEU0254882400,2011,A01,2011 Annual,862,Hispanic or Latino,Women
LEU0254882400,2012,A01,2012 Annual,818,Hispanic or Latino,Women
LEU0254882400,2013,A01,2013 Annual,842,Hispanic or Latino,Women
LEU0254882400,2014,A01,2014 Annual,852,Hispanic or Latino,Women
LEU0254882400,2015,A01,2015 Annual,893,Hispanic or Latino,Women
LEU0254882400,2016,A01,2016 Annual,910,Hispanic or Latino,Women
LEU0254882400,2017,A01,2017 Annual,915,Hispanic or Latino,Women
LEU0254882400,2018,A01,2018 Annual,914,Hispanic or Latino,Women
LEU0254882400,2019,A01,2019 Annual,934,Hispanic or Latino,Women
LEU0254882400,2020,A01,2020 Annual,1000,Hispanic or Latino,Women
LEU0254882400,2021,A01,2021 Annual,1068,Hispanic or Latino,Women
LEU0254882400,2022,A01,2022 Annual,1119,Hispanic or Latino,Women
LEU0254882400,2023,A01,2023 Annual,1150,Hispanic or Latino,Women
LEU0254884200,2000,A01,2000 Annual,817,Hispanic or Latino,Women
LEU0254884200,2001,A01,2001 Annual,822,Hispanic or Latino,Women
LEU0254884200,2002,A01,2002 Annual,782,Hispanic or Latino,Women
LEU0254884200,2003,A01,2003 Annual,833,Hispanic or Latino,Women
LEU0254884200,2004,A01,2004 Annual,924,Hispanic or Latino,Women
LEU0254884200,2005,A01,2005 Annual,931,Hispanic or Latino,Women
LEU0254884200,2006,A01,2006 Annual,954,Hispanic or Latino,Women
LEU0254884200,2007,A01,2007 Annual,987,Hispanic or Latino,Women
LEU0254884200,2008,A01,2008 Annual,1007,Hispanic or Latino,Women
LEU0254884200,2009,A01,2009 Annual,1152,Hispanic or Latino,Women
LEU0254884200,2010,A01,2010 Annual,1126,Hispanic or Latino,Women
LEU0254884200,2011,A01,2011 Annual,1078,Hispanic or Latino,Women
LEU0254884200,2012,A01,2012 Annual,1093,Hispanic or Latino,Women
LEU0254884200,2013,A01,2013 Annual,1045,Hispanic or Latino,Women
LEU0254884200,2014,A01,2014 Annual,1049,Hispanic or Latino,Women
LEU0254884200,2015,A01,2015 Annual,1106,Hispanic or Latino,Women
LEU0254884200,2016,A01,2016 Annual,1141,Hispanic or Latino,Women
LEU0254884200,2017,A01,2017 Annual,1155,Hispanic or Latino,Women
LEU0254884200,2018,A01,2018 Annual,1158,Hispanic or Latino,Women
LEU0254884200,2019,A01,2019 Annual,1353,Hispanic or Latino,Women
LEU0254884200,2020,A01,2020 Annual,1403,Hispanic or Latino,Women
LEU0254884200,2021,A01,2021 Annual,1401,Hispanic or Latino,Women
LEU0254884200,2022,A01,2022 Annual,1424,Hispanic or Latino,Women
LEU0254884200,2023,A01,2023 Annual,1511,Hispanic or Latino,Women
